path,module_type,cve,rank,disclosure_date
metasploit-framework/modules/exploits/windows/http/efs_fmws_userid_bof.rb,exploits,CVE-2014-3791,Normal,2014-05-20
metasploit-framework/modules/exploits/windows/http/ektron_xslt_exec.rb,exploits,CVE-2012-5357,Excellent,2012-10-16
metasploit-framework/modules/exploits/windows/http/ektron_xslt_exec_ws.rb,exploits,CVE-2015-0923,Excellent,2015-02-05
metasploit-framework/modules/exploits/windows/http/ericom_access_now_bof.rb,exploits,CVE-2014-3913,Normal,2014-06-02
metasploit-framework/modules/exploits/windows/http/exchange_chainedserializationbinder_rce.rb,exploits,CVE-2021-42321; CVE-2022-23277,Excellent,2021-12-09
metasploit-framework/modules/exploits/windows/http/exchange_ecp_dlp_policy.rb,exploits,CVE-2020-16875; CVE-2020-17132,Excellent,2021-01-12
metasploit-framework/modules/exploits/windows/http/exchange_ecp_viewstate.rb,exploits,CVE-2020-0688,Excellent,2020-02-11
metasploit-framework/modules/exploits/windows/http/exchange_proxylogon_rce.rb,exploits,CVE-2021-26855; CVE-2021-27065,Excellent,2021-03-02
metasploit-framework/modules/exploits/windows/http/exchange_proxynotshell_rce.rb,exploits,CVE-2022-41040; CVE-2022-41082,Excellent,2022-09-28
metasploit-framework/modules/exploits/windows/http/exchange_proxyshell_rce.rb,exploits,CVE-2021-34473; CVE-2021-34523; CVE-2021-31207,Excellent,2021-04-06
metasploit-framework/modules/exploits/windows/http/ezserver_http.rb,exploits,CVE-2024-23985,Excellent,2012-06-18
metasploit-framework/modules/exploits/windows/http/fdm_auth_header.rb,exploits,CVE-2009-0183,Great,2009-02-02
metasploit-framework/modules/exploits/windows/http/file_sharing_wizard_seh.rb,exploits,,Normal,2019-09-24
metasploit-framework/modules/exploits/windows/http/flexdotnetcms_upload_exec.rb,exploits,CVE-2020-27386,Excellent,2020-09-28
metasploit-framework/modules/exploits/windows/http/forticlient_ems_fctid_sqli.rb,exploits,CVE-2023-48788,Excellent,2024-04-21
metasploit-framework/modules/exploits/windows/http/fortilogger_arbitrary_fileupload.rb,exploits,CVE-2021-3378,Normal,2021-02-26
metasploit-framework/modules/exploits/windows/http/generic_http_dll_injection.rb,exploits,,Manual,2015-03-04
metasploit-framework/modules/exploits/windows/http/geutebrueck_gcore_x64_rce_bo.rb,exploits,CVE-2017-11517,Normal,2017-01-24
metasploit-framework/modules/exploits/windows/http/git_lfs_rce.rb,exploits,CVE-2020-27955,Excellent,2020-11-04
metasploit-framework/modules/exploits/windows/http/gitstack_rce.rb,exploits,CVE-2018-5955,Great,2018-01-15
metasploit-framework/modules/exploits/windows/http/gladinet_viewstate_deserialization_cve_2025_30406.rb,exploits,CVE-2025-30406,Excellent,2025-04-03
metasploit-framework/modules/exploits/windows/http/hp_autopass_license_traversal.rb,exploits,CVE-2013-6221,Great,2014-01-10
metasploit-framework/modules/exploits/windows/http/hp_imc_bims_upload.rb,exploits,CVE-2013-4822,Excellent,2013-10-08
metasploit-framework/modules/exploits/windows/http/hp_imc_java_deserialize.rb,exploits,CVE-2017-12557,Excellent,2017-10-03
metasploit-framework/modules/exploits/windows/http/hp_imc_mibfileupload.rb,exploits,CVE-2012-5201,Great,2013-03-07
metasploit-framework/modules/exploits/windows/http/hp_loadrunner_copyfiletoserver.rb,exploits,CVE-2013-4837,Excellent,2013-10-30
metasploit-framework/modules/exploits/windows/http/hp_mpa_job_acct.rb,exploits,CVE-2011-4166,Excellent,Dec 21 2011
metasploit-framework/modules/exploits/windows/http/hp_nnm_getnnmdata_hostname.rb,exploits,CVE-2010-1555,Great,2010-05-11
metasploit-framework/modules/exploits/windows/http/hp_nnm_getnnmdata_icount.rb,exploits,CVE-2010-1554,Great,2010-05-11
metasploit-framework/modules/exploits/windows/http/hp_nnm_getnnmdata_maxage.rb,exploits,CVE-2010-1553,Great,2010-05-11
metasploit-framework/modules/exploits/windows/http/hp_nnm_nnmrptconfig_nameparams.rb,exploits,CVE-2011-0266,Normal,2011-01-10
metasploit-framework/modules/exploits/windows/http/hp_nnm_nnmrptconfig_schdparams.rb,exploits,CVE-2011-0267,Normal,2011-01-10
metasploit-framework/modules/exploits/windows/http/hp_nnm_openview5.rb,exploits,CVE-2007-6204,Great,2007-12-06
metasploit-framework/modules/exploits/windows/http/hp_nnm_ovalarm_lang.rb,exploits,CVE-2009-4179,Great,2009-12-09
metasploit-framework/modules/exploits/windows/http/hp_nnm_ovas.rb,exploits,CVE-2008-1697,Good,2008-04-02
metasploit-framework/modules/exploits/windows/http/hp_nnm_ovbuildpath_textfile.rb,exploits,CVE-2011-3167,Normal,2011-11-01
metasploit-framework/modules/exploits/windows/http/hp_nnm_ovwebhelp.rb,exploits,CVE-2009-4178,Great,2009-12-09
metasploit-framework/modules/exploits/windows/http/hp_nnm_ovwebsnmpsrv_main.rb,exploits,CVE-2010-1964,Great,2010-06-16
metasploit-framework/modules/exploits/windows/http/hp_nnm_ovwebsnmpsrv_ovutil.rb,exploits,CVE-2010-1961,Great,2010-06-16
metasploit-framework/modules/exploits/windows/http/hp_nnm_ovwebsnmpsrv_uro.rb,exploits,CVE-2010-1960,Great,2010-06-08
metasploit-framework/modules/exploits/windows/http/hp_nnm_snmp.rb,exploits,CVE-2009-3849,Great,2009-12-09
metasploit-framework/modules/exploits/windows/http/hp_nnm_snmpviewer_actapp.rb,exploits,CVE-2010-1552,Great,2010-05-11
metasploit-framework/modules/exploits/windows/http/hp_nnm_toolbar_01.rb,exploits,CVE-2008-0067,Great,2009-01-07
metasploit-framework/modules/exploits/windows/http/hp_nnm_toolbar_02.rb,exploits,CVE-2009-0920,Normal,2009-01-21
metasploit-framework/modules/exploits/windows/http/hp_nnm_webappmon_execvp.rb,exploits,CVE-2010-2703,Great,2010-07-20
metasploit-framework/modules/exploits/windows/http/hp_nnm_webappmon_ovjavalocale.rb,exploits,CVE-2010-2709,Great,2010-08-03
metasploit-framework/modules/exploits/windows/http/hp_openview_insight_backdoor.rb,exploits,CVE-2011-0276,Excellent,2011-01-31
metasploit-framework/modules/exploits/windows/http/hp_pcm_snac_update_certificates.rb,exploits,CVE-2013-4812,Excellent,2013-09-09
metasploit-framework/modules/exploits/windows/http/hp_pcm_snac_update_domain.rb,exploits,CVE-2013-4811,Excellent,2013-09-09
metasploit-framework/modules/exploits/windows/http/hp_power_manager_filename.rb,exploits,CVE-2009-3999,Normal,2011-10-19
metasploit-framework/modules/exploits/windows/http/hp_power_manager_login.rb,exploits,CVE-2009-2685,Average,2009-11-04
metasploit-framework/modules/exploits/windows/http/hp_sitescope_dns_tool.rb,exploits,,Good,2015-10-09
metasploit-framework/modules/exploits/windows/http/hp_sitescope_runomagentcommand.rb,exploits,CVE-2013-2367,Manual,2013-07-29
metasploit-framework/modules/exploits/windows/http/hpe_sim_76_amf_deserialization.rb,exploits,CVE-2020-7200,Excellent,2020-12-15
metasploit-framework/modules/exploits/windows/http/httpdx_handlepeer.rb,exploits,CVE-2009-3711,Great,2009-10-08
metasploit-framework/modules/exploits/windows/http/httpdx_tolog_format.rb,exploits,CVE-2009-4769,Great,2009-11-17
metasploit-framework/modules/exploits/windows/http/ia_webmail.rb,exploits,CVE-2003-1192,Average,2003-11-03
metasploit-framework/modules/exploits/windows/http/ibm_tivoli_endpoint_bof.rb,exploits,CVE-2011-1220,Good,2011-05-31
metasploit-framework/modules/exploits/windows/http/ibm_tpmfosd_overflow.rb,exploits,CVE-2007-1868,Good,2007-05-02
metasploit-framework/modules/exploits/windows/http/ibm_tsm_cad_header.rb,exploits,CVE-2007-4880,Good,2007-09-24
metasploit-framework/modules/exploits/windows/http/icecast_header.rb,exploits,CVE-2004-1561,Great,2004-09-28
metasploit-framework/modules/exploits/windows/http/integard_password_bof.rb,exploits,CVE-2010-5333,Great,2010-09-07
metasploit-framework/modules/exploits/windows/http/intersystems_cache.rb,exploits,CVE-2009-20005,Great,2009-09-29
metasploit-framework/modules/exploits/windows/http/intrasrv_bof.rb,exploits,CVE-2019-17181,Manual,2013-05-30
metasploit-framework/modules/exploits/windows/http/ipswitch_wug_maincfgret.rb,exploits,CVE-2004-0798,Great,2004-08-25
metasploit-framework/modules/exploits/windows/http/ivanti_avalanche_filestoreconfig_upload.rb,exploits,CVE-2023-28128,Excellent,2023-04-24
metasploit-framework/modules/exploits/windows/http/ivanti_epm_recordgoodapp_sqli_rce.rb,exploits,CVE-2024-29824,Normal,2024-05-24
metasploit-framework/modules/exploits/windows/http/jira_collector_traversal.rb,exploits,CVE-2014-2314,Normal,2014-02-26
metasploit-framework/modules/exploits/windows/http/kaseya_uploader.rb,exploits,CVE-2015-6922,Excellent,2015-09-23
metasploit-framework/modules/exploits/windows/http/kaseya_uploadimage_file_upload.rb,exploits,CVE-2013-10034,Excellent,2013-11-11
metasploit-framework/modules/exploits/windows/http/kentico_staging_syncserver.rb,exploits,CVE-2019-10068,Excellent,2019-04-15
metasploit-framework/modules/exploits/windows/http/kolibri_http.rb,exploits,CVE-2002-2268,Good,2010-12-26
metasploit-framework/modules/exploits/windows/http/landesk_thinkmanagement_upload_asp.rb,exploits,CVE-2012-1195; CVE-2012-1196,Excellent,Feb 15 2012
metasploit-framework/modules/exploits/windows/http/lexmark_markvision_gfd_upload.rb,exploits,CVE-2014-8741,Excellent,2014-12-09
metasploit-framework/modules/exploits/windows/http/lg_simple_editor_rce.rb,exploits,CVE-2023-40498,Excellent,2023-08-24
metasploit-framework/modules/exploits/windows/http/lg_simple_editor_rce_uploadvideo.rb,exploits,CVE-2023-40504,Excellent,2023-08-04
metasploit-framework/modules/exploits/windows/http/magicinfo_traversal.rb,exploits,CVE-2024-7399,Excellent,2025-04-30
metasploit-framework/modules/exploits/windows/http/mailenable_auth_header.rb,exploits,CVE-2005-1348,Great,2005-04-24
metasploit-framework/modules/exploits/windows/http/manage_engine_opmanager_rce.rb,exploits,CVE-2015-7765; CVE-2015-7766,Manual,2015-09-14
metasploit-framework/modules/exploits/windows/http/manageengine_adaudit_plus_authenticated_rce.rb,exploits,CVE-2021-42847,Excellent,2021-10-01
metasploit-framework/modules/exploits/windows/http/manageengine_adaudit_plus_cve_2022_28219.rb,exploits,CVE-2022-28219,Excellent,2022-06-29
metasploit-framework/modules/exploits/windows/http/manageengine_admanager_plus_cve_2023_29084_auth_cmd_injection.rb,exploits,CVE-2023-29084,Excellent,2023-04-12
metasploit-framework/modules/exploits/windows/http/manageengine_adselfservice_plus_cve_2021_40539.rb,exploits,CVE-2021-40539,Excellent,2021-09-07
metasploit-framework/modules/exploits/windows/http/manageengine_adselfservice_plus_cve_2022_28810.rb,exploits,CVE-2022-28810,Excellent,2022-04-09
metasploit-framework/modules/exploits/windows/http/manageengine_adshacluster_rce.rb,exploits,,Excellent,2018-06-28
metasploit-framework/modules/exploits/windows/http/manageengine_appmanager_exec.rb,exploits,CVE-2018-7890,Excellent,2018-03-07
metasploit-framework/modules/exploits/windows/http/manageengine_apps_mngr.rb,exploits,,Average,Apr 08 2011
metasploit-framework/modules/exploits/windows/http/manageengine_connectionid_write.rb,exploits,CVE-2015-8249,Excellent,2015-12-14
metasploit-framework/modules/exploits/windows/http/manageengine_endpoint_central_saml_rce_cve_2022_47966.rb,exploits,CVE-2022-47966,Excellent,2023-01-10
metasploit-framework/modules/exploits/windows/http/manageengine_servicedesk_plus_cve_2021_44077.rb,exploits,CVE-2021-44077,Excellent,2021-09-16
metasploit-framework/modules/exploits/windows/http/maxdb_webdbm_database.rb,exploits,CVE-2006-4305,Good,2006-08-29
metasploit-framework/modules/exploits/windows/http/maxdb_webdbm_get_overflow.rb,exploits,CVE-2005-0684,Good,2005-04-26
metasploit-framework/modules/exploits/windows/http/mcafee_epolicy_source.rb,exploits,CVE-2006-5156,Average,2006-07-17
metasploit-framework/modules/exploits/windows/http/mdaemon_worldclient_form2raw.rb,exploits,CVE-2003-1200,Great,2003-12-29
metasploit-framework/modules/exploits/windows/http/minishare_get_overflow.rb,exploits,CVE-2004-2271,Average,2004-11-07
metasploit-framework/modules/exploits/windows/http/miniweb_upload_wbem.rb,exploits,CVE-2013-10047,Excellent,2013-04-09
metasploit-framework/modules/exploits/windows/http/moveit_cve_2023_34362.rb,exploits,CVE-2023-34362,Excellent,2023-05-31
metasploit-framework/modules/exploits/windows/http/navicopa_get_overflow.rb,exploits,CVE-2006-5112,Great,2006-09-28
metasploit-framework/modules/exploits/windows/http/netdecision_http_bof.rb,exploits,CVE-2012-1465,Normal,2012-02-24
metasploit-framework/modules/exploits/windows/http/netgear_nms_rce.rb,exploits,CVE-2023-38096; CVE-2023-38098; CVE-2016-1525,Excellent,2016-02-04
metasploit-framework/modules/exploits/windows/http/netmotion_mobility_mvcutil_deserialization.rb,exploits,CVE-2021-26914,Excellent,2021-02-08
metasploit-framework/modules/exploits/windows/http/northstar_c2_xss_to_agent_rce.rb,exploits,CVE-2024-28741,Excellent,2024-03-12
metasploit-framework/modules/exploits/windows/http/novell_imanager_upload.rb,exploits,,Excellent,2010-10-01
metasploit-framework/modules/exploits/windows/http/novell_mdm_lfi.rb,exploits,CVE-2013-1081,Excellent,Mar 13 2013
metasploit-framework/modules/exploits/windows/http/novell_messenger_acceptlang.rb,exploits,CVE-2006-0992,Average,2006-04-13
metasploit-framework/modules/exploits/windows/http/nowsms.rb,exploits,CVE-2008-0871,Good,2008-02-19
metasploit-framework/modules/exploits/windows/http/nscp_authenticated_rce.rb,exploits,CVE-2025-34079,Excellent,2020-10-20
metasploit-framework/modules/exploits/windows/http/oats_weblogic_console.rb,exploits,CVE-2007-2699,Excellent,2019-03-13
metasploit-framework/modules/exploits/windows/http/octopusdeploy_deploy.rb,exploits,CVE-2018-18850,Excellent,2017-05-15
metasploit-framework/modules/exploits/windows/http/oracle9i_xdb_pass.rb,exploits,CVE-2003-0727,Great,2003-08-18
metasploit-framework/modules/exploits/windows/http/oracle_beehive_evaluation.rb,exploits,CVE-2010-4417,Excellent,2010-06-09
metasploit-framework/modules/exploits/windows/http/oracle_beehive_prepareaudiotoplay.rb,exploits,,Excellent,2015-11-10
metasploit-framework/modules/exploits/windows/http/oracle_btm_writetofile.rb,exploits,,Excellent,2012-08-07
metasploit-framework/modules/exploits/windows/http/oracle_endeca_exec.rb,exploits,CVE-2013-3763,Excellent,Jul 16 2013
metasploit-framework/modules/exploits/windows/http/oracle_event_processing_upload.rb,exploits,CVE-2014-2424,Excellent,2014-04-21
metasploit-framework/modules/exploits/windows/http/osb_uname_jlist.rb,exploits,CVE-2010-0904,Excellent,2010-07-13
metasploit-framework/modules/exploits/windows/http/peercast_url.rb,exploits,CVE-2006-1148,Average,2006-03-08
metasploit-framework/modules/exploits/windows/http/pgadmin_binary_path_api.rb,exploits,CVE-2024-3116,Excellent,2024-03-28
metasploit-framework/modules/exploits/windows/http/php_apache_request_headers_bof.rb,exploits,CVE-2012-2329,Normal,2012-05-08
metasploit-framework/modules/exploits/windows/http/php_cgi_arg_injection_rce_cve_2024_4577.rb,exploits,CVE-2024-4577,Excellent,2024-06-06
metasploit-framework/modules/exploits/windows/http/plesk_mylittleadmin_viewstate.rb,exploits,CVE-2020-13166,Excellent,2020-05-15
metasploit-framework/modules/exploits/windows/http/plex_unpickle_dict_rce.rb,exploits,CVE-2020-5741,Normal,2020-05-07
metasploit-framework/modules/exploits/windows/http/privatewire_gateway.rb,exploits,CVE-2006-3252,Average,2006-06-26
metasploit-framework/modules/exploits/windows/http/prtg_authenticated_rce.rb,exploits,CVE-2018-9276,Excellent,2018-06-25
metasploit-framework/modules/exploits/windows/http/prtg_authenticated_rce_cve_2023_32781.rb,exploits,CVE-2023-32781,Excellent,2023-08-09
metasploit-framework/modules/exploits/windows/http/psoproxy91_overflow.rb,exploits,CVE-2004-0313,Average,2004-02-20
metasploit-framework/modules/exploits/windows/http/rabidhamster_r4_log.rb,exploits,CVE-2012-10058,Normal,2012-02-09
metasploit-framework/modules/exploits/windows/http/rejetto_hfs_exec.rb,exploits,CVE-2014-6287,Excellent,2014-09-11
metasploit-framework/modules/exploits/windows/http/rejetto_hfs_rce_cve_2024_23692.rb,exploits,CVE-2024-23692,Excellent,2024-05-25
metasploit-framework/modules/exploits/windows/http/sambar6_search_results.rb,exploits,CVE-2004-2086,Normal,2003-06-21
metasploit-framework/modules/exploits/windows/http/sap_configservlet_exec_noauth.rb,exploits,,Great,2012-11-01
metasploit-framework/modules/exploits/windows/http/sap_host_control_cmd_exec.rb,exploits,,Average,Aug 14 2012
metasploit-framework/modules/exploits/windows/http/sapdb_webtools.rb,exploits,CVE-2007-3614,Great,2007-07-05
metasploit-framework/modules/exploits/windows/http/savant_31_overflow.rb,exploits,CVE-2002-1120,Great,2002-09-10
metasploit-framework/modules/exploits/windows/http/sepm_auth_bypass_rce.rb,exploits,CVE-2015-1486; CVE-2015-1487; CVE-2015-1489,Excellent,2015-07-31
metasploit-framework/modules/exploits/windows/http/serviio_checkstreamurl_cmd_exec.rb,exploits,CVE-2025-34101,Excellent,2017-05-03
metasploit-framework/modules/exploits/windows/http/servu_session_cookie.rb,exploits,CVE-2009-4006,Good,2009-11-01
metasploit-framework/modules/exploits/windows/http/sharepoint_data_deserialization.rb,exploits,CVE-2020-1147,Excellent,2020-07-14
metasploit-framework/modules/exploits/windows/http/sharepoint_dynamic_proxy_generator_auth_bypass_rce.rb,exploits,CVE-2023-29357; CVE-2023-24955,Excellent,2023-05-01
metasploit-framework/modules/exploits/windows/http/sharepoint_ssi_viewstate.rb,exploits,CVE-2020-16952,Excellent,2020-10-13
metasploit-framework/modules/exploits/windows/http/sharepoint_toolpane_rce.rb,exploits,CVE-2025-49704; CVE-2025-49706; CVE-2025-53770; CVE-2025-53771,Excellent,2025-07-08
metasploit-framework/modules/exploits/windows/http/sharepoint_unsafe_control.rb,exploits,CVE-2021-31181,Excellent,2021-05-11
metasploit-framework/modules/exploits/windows/http/sharepoint_workflows_xoml.rb,exploits,CVE-2020-0646,Excellent,2020-03-02
metasploit-framework/modules/exploits/windows/http/shoutcast_format.rb,exploits,CVE-2004-1373,Average,2004-12-23
metasploit-framework/modules/exploits/windows/http/shttpd_post.rb,exploits,CVE-2006-5216,Average,2006-10-06
metasploit-framework/modules/exploits/windows/http/sitecore_xp_cve_2021_42237.rb,exploits,CVE-2021-42237,Excellent,2021-11-02
metasploit-framework/modules/exploits/windows/http/sitecore_xp_cve_2025_27218.rb,exploits,CVE-2025-27218,Excellent,2025-01-06
metasploit-framework/modules/exploits/windows/http/sitecore_xp_cve_2025_34510.rb,exploits,CVE-2025-34510,Excellent,2025-06-17
metasploit-framework/modules/exploits/windows/http/sitecore_xp_cve_2025_34511.rb,exploits,CVE-2025-34511,Excellent,2025-06-17
metasploit-framework/modules/exploits/windows/http/smartermail_rce.rb,exploits,CVE-2019-7214,Excellent,2019-04-17
metasploit-framework/modules/exploits/windows/http/softing_sis_rce.rb,exploits,CVE-2022-1373; CVE-2022-2334,Excellent,2022-07-27
metasploit-framework/modules/exploits/windows/http/solarwinds_fsm_userlogin.rb,exploits,CVE-2015-2284,Excellent,2015-03-13
metasploit-framework/modules/exploits/windows/http/solarwinds_storage_manager_sql.rb,exploits,,Excellent,2011-12-07
metasploit-framework/modules/exploits/windows/http/sonicwall_scrutinizer_sqli.rb,exploits,CVE-2012-2962,Excellent,2012-07-22
metasploit-framework/modules/exploits/windows/http/ssrs_navcorrector_viewstate.rb,exploits,CVE-2020-0618,Excellent,2020-02-11
metasploit-framework/modules/exploits/windows/http/steamcast_useragent.rb,exploits,CVE-2008-0550,Average,2008-01-24
metasploit-framework/modules/exploits/windows/http/sws_connection_bof.rb,exploits,CVE-2012-10053,Normal,2012-07-20
metasploit-framework/modules/exploits/windows/http/sybase_easerver.rb,exploits,CVE-2005-2297,Average,2005-07-25
metasploit-framework/modules/exploits/windows/http/syncbreeze_bof.rb,exploits,CVE-2017-14980,Great,2017-03-15
metasploit-framework/modules/exploits/windows/http/sysax_create_folder.rb,exploits,CVE-2012-6530,Normal,2012-07-29
metasploit-framework/modules/exploits/windows/http/telerik_rau_deserialization.rb,exploits,CVE-2017-11317; CVE-2019-18935,Excellent,2019-12-09
metasploit-framework/modules/exploits/windows/http/telerik_report_server_deserialization.rb,exploits,CVE-2024-1800; CVE-2024-4358,Excellent,2024-06-04
metasploit-framework/modules/exploits/windows/http/tomcat_cgi_cmdlineargs.rb,exploits,CVE-2019-0232,Excellent,2019-04-10
metasploit-framework/modules/exploits/windows/http/trackercam_phparg_overflow.rb,exploits,CVE-2005-0478,Average,2005-02-18
metasploit-framework/modules/exploits/windows/http/trackit_file_upload.rb,exploits,CVE-2014-4872,Excellent,2014-10-07
metasploit-framework/modules/exploits/windows/http/trendmicro_officescan.rb,exploits,CVE-2008-1365,Good,2007-06-28
metasploit-framework/modules/exploits/windows/http/trendmicro_officescan_widget_exec.rb,exploits,CVE-2017-11394,Excellent,2017-10-07
metasploit-framework/modules/exploits/windows/http/ultraminihttp_bof.rb,exploits,CVE-2013-5019,Normal,2013-07-10
metasploit-framework/modules/exploits/windows/http/umbraco_upload_aspx.rb,exploits,CVE-2012-10054,Excellent,Jun 28 2012
metasploit-framework/modules/exploits/windows/http/vmware_vcenter_chargeback_upload.rb,exploits,CVE-2013-3520,Excellent,2013-05-15
metasploit-framework/modules/exploits/windows/http/vxsrchs_bof.rb,exploits,CVE-2017-13708,Great,2017-03-15
metasploit-framework/modules/exploits/windows/http/webster_http.rb,exploits,CVE-2002-2268,Average,2002-12-02
metasploit-framework/modules/exploits/windows/http/ws_ftp_rce_cve_2023_40044.rb,exploits,CVE-2023-40044,Excellent,2023-09-27
metasploit-framework/modules/exploits/windows/http/wsus_deserialization_rce.rb,exploits,CVE-2025-59287,Great,2025-10-14
metasploit-framework/modules/exploits/windows/http/xampp_webdav_upload_php.rb,exploits,CVE-2012-10062,Excellent,Jan 14 2012
metasploit-framework/modules/exploits/windows/http/xitami_if_mod_since.rb,exploits,CVE-2007-5067,Average,2007-09-24
metasploit-framework/modules/exploits/windows/http/zentao_pro_rce.rb,exploits,CVE-2020-7361,Excellent,2020-06-20
metasploit-framework/modules/exploits/windows/http/zenworks_assetmgmt_uploadservlet.rb,exploits,CVE-2011-2653,Excellent,2011-11-02
metasploit-framework/modules/exploits/windows/http/zenworks_uploadservlet.rb,exploits,CVE-2010-5324,Excellent,2010-03-30
metasploit-framework/modules/exploits/windows/http/zoho_password_manager_pro_xml_rpc_rce.rb,exploits,CVE-2022-35405,Excellent,2022-06-24
metasploit-framework/modules/exploits/windows/ibm/ibm_was_dmgr_java_deserialization_rce.rb,exploits,CVE-2019-4279,Excellent,2019-05-15
metasploit-framework/modules/exploits/windows/iis/iis_webdav_scstoragepathfromurl.rb,exploits,CVE-2017-7269,Manual,2017-03-26
metasploit-framework/modules/exploits/windows/iis/iis_webdav_upload_asp.rb,exploits,,Excellent,Dec 31 2004
metasploit-framework/modules/exploits/windows/iis/ms01_023_printer.rb,exploits,CVE-2001-0241,Good,2001-05-01
metasploit-framework/modules/exploits/windows/iis/ms01_026_dbldecode.rb,exploits,CVE-2001-0333,Excellent,2001-05-15
metasploit-framework/modules/exploits/windows/iis/ms01_033_idq.rb,exploits,CVE-2001-0500,Good,2001-06-18
metasploit-framework/modules/exploits/windows/iis/ms02_018_htr.rb,exploits,CVE-1999-0874,Good,2002-04-10
metasploit-framework/modules/exploits/windows/iis/ms02_065_msadc.rb,exploits,CVE-2002-1142,Normal,2002-11-02
metasploit-framework/modules/exploits/windows/iis/ms03_007_ntdll_webdav.rb,exploits,CVE-2003-0109,Great,2003-05-30
metasploit-framework/modules/exploits/windows/iis/msadc.rb,exploits,CVE-1999-1011,Excellent,Jul 17 1998
metasploit-framework/modules/exploits/windows/imap/eudora_list.rb,exploits,CVE-2005-4267,Great,2005-12-20
metasploit-framework/modules/exploits/windows/imap/imail_delete.rb,exploits,CVE-2004-1520,Average,2004-11-12
metasploit-framework/modules/exploits/windows/imap/ipswitch_search.rb,exploits,CVE-2007-3925,Average,2007-07-18
metasploit-framework/modules/exploits/windows/imap/mailenable_login.rb,exploits,CVE-2006-6423,Great,2006-12-11
metasploit-framework/modules/exploits/windows/imap/mailenable_status.rb,exploits,CVE-2005-2278,Great,2005-07-13
metasploit-framework/modules/exploits/windows/imap/mailenable_w3c_select.rb,exploits,CVE-2005-3155,Great,2005-10-03
metasploit-framework/modules/exploits/windows/imap/mdaemon_cram_md5.rb,exploits,CVE-2004-1520,Great,2004-11-12
metasploit-framework/modules/exploits/windows/imap/mdaemon_fetch.rb,exploits,CVE-2008-1358,Great,2008-03-13
metasploit-framework/modules/exploits/windows/imap/mercur_imap_select_overflow.rb,exploits,CVE-2006-1255,Average,2006-03-17
metasploit-framework/modules/exploits/windows/imap/mercur_login.rb,exploits,CVE-2006-1255,Average,2006-03-17
metasploit-framework/modules/exploits/windows/imap/mercury_login.rb,exploits,CVE-2007-1373,Normal,2007-03-06
metasploit-framework/modules/exploits/windows/imap/mercury_rename.rb,exploits,CVE-2004-1211,Average,2004-11-29
metasploit-framework/modules/exploits/windows/imap/novell_netmail_append.rb,exploits,CVE-2006-6425,Average,2006-12-23
metasploit-framework/modules/exploits/windows/imap/novell_netmail_auth.rb,exploits,CVE-2005-1758,Average,2007-01-07
metasploit-framework/modules/exploits/windows/imap/novell_netmail_status.rb,exploits,CVE-2005-3314,Average,2005-11-18
metasploit-framework/modules/exploits/windows/imap/novell_netmail_subscribe.rb,exploits,CVE-2006-6761,Average,2006-12-23
metasploit-framework/modules/exploits/windows/isapi/ms00_094_pbserver.rb,exploits,CVE-2000-1089,Good,2000-12-04
metasploit-framework/modules/exploits/windows/isapi/ms03_022_nsiislog_post.rb,exploits,CVE-2003-0349,Good,2003-06-25
metasploit-framework/modules/exploits/windows/isapi/ms03_051_fp30reg_chunked.rb,exploits,CVE-2003-0822,Good,2003-11-11
metasploit-framework/modules/exploits/windows/isapi/rsa_webagent_redirect.rb,exploits,CVE-2005-4734,Good,2005-10-21
metasploit-framework/modules/exploits/windows/isapi/w3who_query.rb,exploits,CVE-2004-1134,Good,2004-12-06
metasploit-framework/modules/exploits/windows/ldap/imail_thc.rb,exploits,CVE-2004-0297,Average,2004-02-17
metasploit-framework/modules/exploits/windows/ldap/pgp_keyserver7.rb,exploits,CVE-2001-1320,Good,2001-07-16
metasploit-framework/modules/exploits/windows/license/calicclnt_getconfig.rb,exploits,CVE-2005-0581,Average,2005-03-02
metasploit-framework/modules/exploits/windows/license/calicserv_getconfig.rb,exploits,CVE-2005-0581,Normal,2005-03-02
metasploit-framework/modules/exploits/windows/license/flexnet_lmgrd_bof.rb,exploits,CVE-2011-4135,Normal,2012-03-23
metasploit-framework/modules/exploits/windows/license/sentinel_lm7_udp.rb,exploits,CVE-2005-0353,Average,2005-03-07
metasploit-framework/modules/exploits/windows/local/adobe_sandbox_adobecollabsync.rb,exploits,CVE-2013-2730,Great,2013-05-14
metasploit-framework/modules/exploits/windows/local/agnitum_outpost_acs.rb,exploits,CVE-2013-10046,Excellent,2013-08-02
metasploit-framework/modules/exploits/windows/local/alpc_taskscheduler.rb,exploits,CVE-2018-8440,Normal,2018-08-27
metasploit-framework/modules/exploits/windows/local/always_install_elevated.rb,exploits,,Excellent,2010-03-18
metasploit-framework/modules/exploits/windows/local/anyconnect_lpe.rb,exploits,CVE-2020-3153; CVE-2020-3433,Excellent,2020-08-05
metasploit-framework/modules/exploits/windows/local/applocker_bypass.rb,exploits,,Excellent,2015-08-03
metasploit-framework/modules/exploits/windows/local/appxsvc_hard_link_privesc.rb,exploits,CVE-2019-0841,Normal,2019-04-09
metasploit-framework/modules/exploits/windows/local/ask.rb,exploits,,Excellent,2012-01-03
metasploit-framework/modules/exploits/windows/local/bits_ntlm_token_impersonation.rb,exploits,,Great,2019-12-06
